"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_405762","chr5",134737500,134747500,10001,"*",65,25.7936507936508,"window_405762","819",134738548,134752157,13610,"+",0,"overlapStart",0,"CAMLG","calcium modulating ligand"
"window_405767","chr5",134750000,134760000,10001,"*",74,29.3650793650794,"window_405767","9879",134758771,134855133,96363,"+",0,"overlapStart",0,"DDX46","DEAD-box helicase 46"
"window_405771","chr5",134760000,134770000,10001,"*",64,25.3968253968254,"window_405771","9879",134758771,134855133,96363,"+",0,"inside",1228,"DDX46","DEAD-box helicase 46"
"window_405801","chr5",134835000,134845000,10001,"*",70,27.7777777777778,"window_405801","134553",134845680,134859735,14056,"+",679,"upstream",679,"C5orf24","chromosome 5 open reading frame 24"
"window_405806","chr5",134847500,134857500,10001,"*",70,27.7777777777778,"window_405806","134553",134845680,134859735,14056,"+",0,"inside",1819,"C5orf24","chromosome 5 open reading frame 24"
"window_405814","chr5",134867500,134877500,10001,"*",69,27.3809523809524,"window_405814","79770",134873803,134901525,27723,"+",0,"overlapStart",0,"TXNDC15","thioredoxin domain containing 15"
"window_405815","chr5",134870000,134880000,10001,"*",52,20.6349206349206,"window_405815","79770",134873803,134901525,27723,"+",0,"overlapStart",0,"TXNDC15","thioredoxin domain containing 15"
"window_405816","chr5",134872500,134882500,10001,"*",58,23.015873015873,"window_405816","79770",134873803,134901525,27723,"+",0,"overlapStart",0,"TXNDC15","thioredoxin domain containing 15"
"window_405817","chr5",134875000,134885000,10001,"*",54,21.4285714285714,"window_405817","79770",134873803,134901525,27723,"+",0,"inside",1196,"TXNDC15","thioredoxin domain containing 15"
"window_405882","chr5",135037500,135047500,10001,"*",73,28.968253968254,"window_405882","5307",135027734,135034813,7080,"-",2686,"upstream",2686,"PITX1","paired like homeodomain 1"
"window_405882.1","chr5",135037500,135047500,10001,"*",73,28.968253968254,"window_405882","101927953",135038831,135040047,1217,"-",0,"includeFeature",0,"C5orf66-AS1","C5orf66 antisense RNA 1"
"window_405883","chr5",135040000,135050000,10001,"*",56,22.2222222222222,"window_405883","101927953",135038831,135040047,1217,"-",0,"overlapStart",0,"C5orf66-AS1","C5orf66 antisense RNA 1"
"window_405884","chr5",135042500,135052500,10001,"*",51,20.2380952380952,"window_405884","101927953",135038831,135040047,1217,"-",2452,"upstream",2452,"C5orf66-AS1","C5orf66 antisense RNA 1"
"window_406275","chr5",136020000,136030000,10001,"*",61,24.2063492063492,"window_406275","7045",136028988,136063818,34831,"+",0,"overlapStart",0,"TGFBI","transforming growth factor beta induced"
"window_406276","chr5",136022500,136032500,10001,"*",58,23.015873015873,"window_406276","7045",136028988,136063818,34831,"+",0,"overlapStart",0,"TGFBI","transforming growth factor beta induced"
"window_406277","chr5",136025000,136035000,10001,"*",59,23.4126984126984,"window_406277","7045",136028988,136063818,34831,"+",0,"overlapStart",0,"TGFBI","transforming growth factor beta induced"
"window_406278","chr5",136027500,136037500,10001,"*",71,28.1746031746032,"window_406278","7045",136028988,136063818,34831,"+",0,"overlapStart",0,"TGFBI","transforming growth factor beta induced"
"window_406279","chr5",136030000,136040000,10001,"*",65,25.7936507936508,"window_406279","7045",136028988,136063818,34831,"+",0,"inside",1011,"TGFBI","transforming growth factor beta induced"
"window_406317","chr5",136125000,136135000,10001,"*",72,28.5714285714286,"window_406317","4090",136132845,136188747,55903,"+",0,"overlapStart",0,"SMAD5","SMAD family member 5"
"window_406317.1","chr5",136125000,136135000,10001,"*",72,28.5714285714286,"window_406317","9597",136129507,136134890,5384,"-",0,"includeFeature",0,"SMAD5-AS1","SMAD5 antisense RNA 1"
"window_406962","chr5",137737500,137747500,10001,"*",63,25,"window_406962","26249",137617500,137736089,118590,"-",1410,"upstream",1410,"KLHL3","kelch like family member 3"
"window_407075","chr5",138020000,138030000,10001,"*",57,22.6190476190476,"window_407075","100130172",138032774,138037266,4493,"+",2773,"upstream",2773,"LOC100130172","uncharacterized LOC100130172"
"window_407076","chr5",138022500,138032500,10001,"*",62,24.6031746031746,"window_407076","100130172",138032774,138037266,4493,"+",273,"upstream",273,"LOC100130172","uncharacterized LOC100130172"
"window_407077","chr5",138025000,138035000,10001,"*",64,25.3968253968254,"window_407077","100130172",138032774,138037266,4493,"+",0,"overlapStart",0,"LOC100130172","uncharacterized LOC100130172"
"window_407078","chr5",138027500,138037500,10001,"*",55,21.8253968253968,"window_407078","100130172",138032774,138037266,4493,"+",0,"includeFeature",0,"LOC100130172","uncharacterized LOC100130172"
"window_407079","chr5",138030000,138040000,10001,"*",64,25.3968253968254,"window_407079","100130172",138032774,138037266,4493,"+",0,"includeFeature",0,"LOC100130172","uncharacterized LOC100130172"
"window_407080","chr5",138032500,138042500,10001,"*",71,28.1746031746032,"window_407080","100130172",138032774,138037266,4493,"+",0,"includeFeature",0,"LOC100130172","uncharacterized LOC100130172"
"window_407134","chr5",138167500,138177500,10001,"*",69,27.3809523809524,"window_407134","10112",138178719,138187723,9005,"+",1218,"upstream",1218,"KIF20A","kinesin family member 20A"
"window_407134.1","chr5",138167500,138177500,10001,"*",69,27.3809523809524,"window_407134","10902",138139766,138178986,39221,"-",0,"inside",1485,"BRD8","bromodomain containing 8"
"window_407149","chr5",138205000,138215000,10001,"*",65,25.7936507936508,"window_407149","8697",138187650,138213343,25694,"-",0,"overlapStart",0,"CDC23","cell division cycle 23"
"window_407150","chr5",138207500,138217500,10001,"*",73,28.968253968254,"window_407150","8697",138187650,138213343,25694,"-",0,"overlapStart",0,"CDC23","cell division cycle 23"
"window_407151","chr5",138210000,138220000,10001,"*",67,26.5873015873016,"window_407151","8697",138187650,138213343,25694,"-",0,"overlapStart",0,"CDC23","cell division cycle 23"
"window_407152","chr5",138212500,138222500,10001,"*",60,23.8095238095238,"window_407152","8697",138187650,138213343,25694,"-",0,"overlapStart",0,"CDC23","cell division cycle 23"
"window_407172","chr5",138262500,138272500,10001,"*",53,21.031746031746,"window_407172","2676",138252380,138274621,22242,"-",0,"inside",2120,"GFRA3","GDNF family receptor alpha 3"
"window_407173","chr5",138265000,138275000,10001,"*",54,21.4285714285714,"window_407173","2676",138252380,138274621,22242,"-",0,"overlapStart",0,"GFRA3","GDNF family receptor alpha 3"
"window_407177","chr5",138275000,138285000,10001,"*",53,21.031746031746,"window_407177","2676",138252380,138274621,22242,"-",378,"upstream",378,"GFRA3","GDNF family receptor alpha 3"
"window_407178","chr5",138277500,138287500,10001,"*",54,21.4285714285714,"window_407178","2676",138252380,138274621,22242,"-",2878,"upstream",2878,"GFRA3","GDNF family receptor alpha 3"
"window_407196","chr5",138322500,138332500,10001,"*",73,28.968253968254,"window_407196","51307",138331935,138349729,17795,"+",0,"overlapStart",0,"FAM53C","family with sequence similarity 53 member C"
"window_407196.1","chr5",138322500,138332500,10001,"*",73,28.968253968254,"window_407196","100128966",138332105,138337146,5042,"+",0,"overlapStart",0,"LOC100128966","uncharacterized LOC100128966"
"window_407197","chr5",138325000,138335000,10001,"*",69,27.3809523809524,"window_407197","51307",138331935,138349729,17795,"+",0,"overlapStart",0,"FAM53C","family with sequence similarity 53 member C"
"window_407197.1","chr5",138325000,138335000,10001,"*",69,27.3809523809524,"window_407197","100128966",138332105,138337146,5042,"+",0,"overlapStart",0,"LOC100128966","uncharacterized LOC100128966"
"window_407243","chr5",138440000,138450000,10001,"*",71,28.1746031746032,"window_407243","51308",138439057,138446969,7913,"+",0,"overlapEnd",942,"REEP2","receptor accessory protein 2"
"window_407248","chr5",138452500,138462500,10001,"*",61,24.2063492063492,"window_407248","1958",138465479,138469303,3825,"+",2978,"upstream",2978,"EGR1","early growth response 1"
"window_407297","chr5",138575000,138585000,10001,"*",68,26.984126984127,"window_407297","3313",138553756,138575416,21661,"-",0,"overlapStart",0,"HSPA9","heat shock protein family A (Hsp70) member 9"
"window_407365","chr5",138745000,138755000,10001,"*",63,25,"window_407365","105379194",138744434,138753309,8876,"-",0,"overlapStart",0,"LOC105379194","uncharacterized LOC105379194"
"window_407412","chr5",138862500,138872500,10001,"*",56,22.2222222222222,"window_407412","26045",138868921,138875368,6448,"-",0,"overlapEnd",2867,"LRRTM2","leucine rich repeat transmembrane neuronal 2"
"window_407413","chr5",138865000,138875000,10001,"*",57,22.6190476190476,"window_407413","26045",138868921,138875368,6448,"-",0,"overlapEnd",367,"LRRTM2","leucine rich repeat transmembrane neuronal 2"
"window_407414","chr5",138867500,138877500,10001,"*",61,24.2063492063492,"window_407414","26045",138868921,138875368,6448,"-",0,"includeFeature",0,"LRRTM2","leucine rich repeat transmembrane neuronal 2"
"window_407415","chr5",138870000,138880000,10001,"*",54,21.4285714285714,"window_407415","26045",138868921,138875368,6448,"-",0,"overlapStart",0,"LRRTM2","leucine rich repeat transmembrane neuronal 2"
"window_407572","chr5",139262500,139272500,10001,"*",68,26.984126984127,"window_407572","9782",139273752,139331677,57926,"+",1251,"upstream",1251,"MATR3","matrin 3"
"window_407572.1","chr5",139262500,139272500,10001,"*",68,26.984126984127,"window_407572","724102",139274102,139284899,10798,"+",1601,"upstream",1601,"SNHG4","small nucleolar RNA host gene 4"
"window_407604","chr5",139342500,139352500,10001,"*",74,29.3650793650794,"window_407604","51247",139341587,139369720,28134,"+",0,"inside",912,"PAIP2","poly(A) binding protein interacting protein 2"
"window_407629","chr5",139405000,139415000,10001,"*",65,25.7936507936508,"window_407629","202051",139396563,139404088,7526,"-",911,"upstream",911,"SPATA24","spermatogenesis associated 24"
"window_407641","chr5",139435000,139445000,10001,"*",55,21.8253968253968,"window_407641","202052",139410203,139444491,34289,"-",0,"overlapStart",0,"DNAJC18","DnaJ heat shock protein family (Hsp40) member C18"
"window_407642","chr5",139437500,139447500,10001,"*",59,23.4126984126984,"window_407642","202052",139410203,139444491,34289,"-",0,"overlapStart",0,"DNAJC18","DnaJ heat shock protein family (Hsp40) member C18"
"window_407644","chr5",139442500,139452500,10001,"*",57,22.6190476190476,"window_407644","202052",139410203,139444491,34289,"-",0,"overlapStart",0,"DNAJC18","DnaJ heat shock protein family (Hsp40) member C18"
"window_407645","chr5",139445000,139455000,10001,"*",56,22.2222222222222,"window_407645","202052",139410203,139444491,34289,"-",508,"upstream",508,"DNAJC18","DnaJ heat shock protein family (Hsp40) member C18"
"window_407647","chr5",139450000,139460000,10001,"*",57,22.6190476190476,"window_407647","641700",139442316,139462743,20428,"-",0,"inside",2742,"ECSCR","endothelial cell surface expressed chemotaxis and apoptosis regulator"
"window_407648","chr5",139452500,139462500,10001,"*",53,21.031746031746,"window_407648","641700",139442316,139462743,20428,"-",0,"inside",242,"ECSCR","endothelial cell surface expressed chemotaxis and apoptosis regulator"
"window_407652","chr5",139462500,139472500,10001,"*",70,27.7777777777778,"window_407652","641700",139442316,139462743,20428,"-",0,"overlapStart",0,"ECSCR","endothelial cell surface expressed chemotaxis and apoptosis regulator"
"window_407652.1","chr5",139462500,139472500,10001,"*",70,27.7777777777778,"window_407652","111064649",139470778,139474772,3995,"+",0,"overlapStart",0,"SMIM33","small integral membrane protein 33"
"window_407673","chr5",139515000,139525000,10001,"*",60,23.8095238095238,"window_407673","7322",139526431,139628434,102004,"+",1430,"upstream",1430,"UBE2D2","ubiquitin conjugating enzyme E2 D2"
"window_407674","chr5",139517500,139527500,10001,"*",56,22.2222222222222,"window_407674","7322",139526431,139628434,102004,"+",0,"overlapStart",0,"UBE2D2","ubiquitin conjugating enzyme E2 D2"
"window_407762","chr5",139737500,139747500,10001,"*",56,22.2222222222222,"window_407762","101929696",139740951,139747406,6456,"-",0,"includeFeature",0,"PSD2-AS1","PSD2 antisense RNA 1"
"window_407763","chr5",139740000,139750000,10001,"*",58,23.015873015873,"window_407763","101929696",139740951,139747406,6456,"-",0,"includeFeature",0,"PSD2-AS1","PSD2 antisense RNA 1"
"window_407764","chr5",139742500,139752500,10001,"*",59,23.4126984126984,"window_407764","101929696",139740951,139747406,6456,"-",0,"overlapStart",0,"PSD2-AS1","PSD2 antisense RNA 1"
"window_407765","chr5",139745000,139755000,10001,"*",57,22.6190476190476,"window_407765","101929696",139740951,139747406,6456,"-",0,"overlapStart",0,"PSD2-AS1","PSD2 antisense RNA 1"
"window_407781","chr5",139785000,139795000,10001,"*",60,23.8095238095238,"window_407781","84249",139795808,139844466,48659,"+",807,"upstream",807,"PSD2","pleckstrin and Sec7 domain containing 2"
"window_407782","chr5",139787500,139797500,10001,"*",59,23.4126984126984,"window_407782","84249",139795808,139844466,48659,"+",0,"overlapStart",0,"PSD2","pleckstrin and Sec7 domain containing 2"
"window_407783","chr5",139790000,139800000,10001,"*",55,21.8253968253968,"window_407783","84249",139795808,139844466,48659,"+",0,"overlapStart",0,"PSD2","pleckstrin and Sec7 domain containing 2"
"window_407906","chr5",140097500,140107500,10001,"*",75,29.7619047619048,"window_407906","100505636",140071312,140109274,37963,"-",0,"inside",1773,"MALINC1","mitosis associated long intergenic non-coding RNA 1"
"window_407925","chr5",140145000,140155000,10001,"*",55,21.8253968253968,"window_407925","101929719",140157319,140173051,15733,"+",2318,"upstream",2318,"LOC101929719","uncharacterized LOC101929719"
"window_407926","chr5",140147500,140157500,10001,"*",60,23.8095238095238,"window_407926","101929719",140157319,140173051,15733,"+",0,"overlapStart",0,"LOC101929719","uncharacterized LOC101929719"
"window_407927","chr5",140150000,140160000,10001,"*",61,24.2063492063492,"window_407927","101929719",140157319,140173051,15733,"+",0,"overlapStart",0,"LOC101929719","uncharacterized LOC101929719"
"window_407928","chr5",140152500,140162500,10001,"*",59,23.4126984126984,"window_407928","101929719",140157319,140173051,15733,"+",0,"overlapStart",0,"LOC101929719","uncharacterized LOC101929719"
"window_407929","chr5",140155000,140165000,10001,"*",57,22.6190476190476,"window_407929","101929719",140157319,140173051,15733,"+",0,"overlapStart",0,"LOC101929719","uncharacterized LOC101929719"
"window_407938","chr5",140177500,140187500,10001,"*",57,22.6190476190476,"window_407938","84418",140175156,140282052,106897,"+",0,"inside",2343,"CYSTM1","cysteine rich transmembrane module containing 1"
"window_408001","chr5",140335000,140345000,10001,"*",64,25.3968253968254,"window_408001","1839",140332843,140346603,13761,"-",0,"inside",1602,"HBEGF","heparin binding EGF like growth factor"
"window_408002","chr5",140337500,140347500,10001,"*",74,29.3650793650794,"window_408002","1839",140332843,140346603,13761,"-",0,"overlapStart",0,"HBEGF","heparin binding EGF like growth factor"
"window_408003","chr5",140340000,140350000,10001,"*",73,28.968253968254,"window_408003","1839",140332843,140346603,13761,"-",0,"overlapStart",0,"HBEGF","heparin binding EGF like growth factor"
"window_408004","chr5",140342500,140352500,10001,"*",69,27.3809523809524,"window_408004","1839",140332843,140346603,13761,"-",0,"overlapStart",0,"HBEGF","heparin binding EGF like growth factor"
"window_408005","chr5",140345000,140355000,10001,"*",69,27.3809523809524,"window_408005","1839",140332843,140346603,13761,"-",0,"overlapStart",0,"HBEGF","heparin binding EGF like growth factor"
"window_408012","chr5",140362500,140372500,10001,"*",52,20.6349206349206,"window_408012","83697",140360194,140375141,14948,"+",0,"inside",2305,"SLC4A9","solute carrier family 4 member 9"
